id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error,run_id,vote_support,num_runs
rege_ood_noisy_blender_000374,noisy,images/sample_00374.png,05:43,343,05:43:57,20637,57,06:46,406,,,True,False,False,False,63,False,False,,06:46,0.32248616218566895,,1,2,5
rege_ood_noisy_blender_000375,noisy,images/sample_00375.png,03:19,199,,,,05:27,327,,,True,False,False,False,128,False,False,,05:27,0.32278871536254883,,1,4,5
rege_ood_noisy_blender_000376,noisy,images/sample_00376.png,08:42,522,08:42:57,31377,57,08:50,530,,,True,False,False,False,8,True,False,,09:49,0.31697797775268555,,1,1,5
rege_ood_noisy_blender_000377,noisy,images/sample_00377.png,01:03,63,,,,01:02,62,,,True,False,True,True,1,True,False,,03:05,0.3233189582824707,,1,2,5
rege_ood_noisy_blender_000378,noisy,images/sample_00378.png,09:58,598,09:58:16,35896,16,01:12,72,,,True,False,False,False,194,False,False,,01:12,0.32999396324157715,,1,2,5
rege_ood_noisy_blender_000379,noisy,images/sample_00379.png,11:27,687,,,,01:31,30,,,True,False,False,False,63,False,False,,11:31,0.32434916496276855,,1,1,5
rege_ood_noisy_blender_000380,noisy,images/sample_00380.png,08:19,499,,,,09:21,561,,,True,False,False,False,62,False,False,,08:20,0.3256564140319824,,1,3,5
rege_ood_noisy_blender_000381,noisy,images/sample_00381.png,03:04,184,,,,01:15,75,,,True,False,False,False,109,False,False,,01:15,0.3252427577972412,,1,5,5
rege_ood_noisy_blender_000382,noisy,images/sample_00382.png,05:45,345,,,,05:43,343,,,True,False,False,True,2,True,False,,05:43,0.3182206153869629,,1,3,5
rege_ood_noisy_blender_000383,noisy,images/sample_00383.png,08:51,531,08:51:19,31879,19,11:05,665,,,True,False,False,False,134,False,False,,12:06,0.3324310779571533,,1,3,5
rege_ood_noisy_blender_000384,noisy,images/sample_00384.png,08:51,531,08:51:53,31913,53,08:51,531,,,True,True,True,True,0,True,True,,08:51,0.3280620574951172,,1,4,5
rege_ood_noisy_blender_000385,noisy,images/sample_00385.png,10:23,623,,,,06:25,385,,,True,False,False,False,238,False,False,,06:25,0.32205772399902344,,1,1,5
rege_ood_noisy_blender_000386,noisy,images/sample_00386.png,07:03,423,,,,06:02,362,,,True,False,False,False,61,False,False,,06:02,0.32776546478271484,,1,2,5
rege_ood_noisy_blender_000387,noisy,images/sample_00387.png,07:56,476,07:56:05,28565,5,07:56,476,,,True,True,True,True,0,True,True,,07:56,0.3270597457885742,,1,5,5
rege_ood_noisy_blender_000388,noisy,images/sample_00388.png,01:48,108,01:48:22,6502,22,01:49,109,,,True,False,True,True,1,True,False,,01:49,0.3221282958984375,,1,4,5
rege_ood_noisy_blender_000389,noisy,images/sample_00389.png,06:57,417,,,,06:57,417,,,True,True,True,True,0,True,True,,06:57,0.32761526107788086,,1,4,5
rege_ood_noisy_blender_000390,noisy,images/sample_00390.png,04:47,287,04:47:51,17271,51,03:35,215,,,True,False,False,False,72,False,False,,02:35,0.34226107597351074,,1,3,5
rege_ood_noisy_blender_000391,noisy,images/sample_00391.png,07:05,425,07:05:07,25507,7,12:01,1,,,True,False,False,False,296,False,False,,12:01,0.3284616470336914,,1,2,5
rege_ood_noisy_blender_000392,noisy,images/sample_00392.png,02:59,179,02:59:00,10740,0,03:10,190,,,True,False,False,False,11,False,False,,05:10,0.32342100143432617,,1,1,5
rege_ood_noisy_blender_000393,noisy,images/sample_00393.png,01:54,114,01:54:25,6865,25,12:58,58,,,True,False,False,False,56,False,False,,12:58,0.3225538730621338,,1,2,5
rege_ood_noisy_blender_000394,noisy,images/sample_00394.png,09:04,544,09:04:03,32643,3,01:12,132,,,True,False,False,False,308,False,False,,02:13,0.3202202320098877,,1,1,5
rege_ood_noisy_blender_000395,noisy,images/sample_00395.png,11:38,698,,,,06:22,12,,,True,False,False,False,34,False,False,,12:12,0.32371044158935547,,1,1,5
rege_ood_noisy_blender_000396,noisy,images/sample_00396.png,03:05,185,,,,12:54,54,,,True,False,False,False,131,False,False,,02:55,0.330233097076416,,1,2,5
rege_ood_noisy_blender_000397,noisy,images/sample_00397.png,06:39,399,06:39:36,23976,36,06:42,402,,,True,False,False,True,3,True,False,,07:46,0.3271677494049072,,1,1,5
rege_ood_noisy_blender_000398,noisy,images/sample_00398.png,03:10,190,03:10:15,11415,15,05:25,325,,,True,False,False,False,135,False,False,,05:25,0.32098913192749023,,1,3,5
rege_ood_noisy_blender_000399,noisy,images/sample_00399.png,12:15,15,,,,12:02,2,,,True,False,False,False,13,True,False,,12:03,0.3098130226135254,,1,2,5
rege_ood_noisy_blender_000400,noisy,images/sample_00400.png,10:01,601,,,,11:10,670,,,True,False,False,False,69,False,False,,11:11,0.3242502212524414,,1,2,5
rege_ood_noisy_blender_000401,noisy,images/sample_00401.png,08:51,531,,,,09:53,593,,,True,False,False,False,62,False,False,,10:54,0.3211669921875,,1,1,5
rege_ood_noisy_blender_000402,noisy,images/sample_00402.png,07:33,453,,,,06:27,387,,,True,False,False,False,66,False,False,,06:28,0.32268428802490234,,1,3,5
rege_ood_noisy_blender_000403,noisy,images/sample_00403.png,06:33,393,06:33:33,23613,33,03:25,205,,,True,False,False,False,188,False,False,,03:25,0.3235335350036621,,1,3,5
rege_ood_noisy_blender_000404,noisy,images/sample_00404.png,01:47,107,,,,01:33,93,,,True,False,False,False,14,True,False,,01:33,0.3232722282409668,,1,2,5
rege_ood_noisy_blender_000405,noisy,images/sample_00405.png,03:47,227,,,,02:44,164,,,True,False,False,False,63,False,False,,02:43,0.29952549934387207,,1,2,5
rege_ood_noisy_blender_000406,noisy,images/sample_00406.png,06:36,396,,,,05:34,334,,,True,False,False,False,62,False,False,,05:34,0.31171631813049316,,1,4,5
rege_ood_noisy_blender_000407,noisy,images/sample_00407.png,04:07,247,,,,03:25,205,,,True,False,False,False,42,False,False,,03:25,0.3404862880706787,,1,5,5
rege_ood_noisy_blender_000408,noisy,images/sample_00408.png,06:35,395,,,,06:38,398,,,True,False,False,True,3,True,False,,06:38,0.3270866870880127,,1,4,5
rege_ood_noisy_blender_000409,noisy,images/sample_00409.png,03:58,238,,,,12:42,42,,,True,False,False,False,196,False,False,,12:42,0.3194091320037842,,1,3,5
rege_ood_noisy_blender_000410,noisy,images/sample_00410.png,04:14,254,04:14:09,15249,9,02:03,123,,,True,False,False,False,131,False,False,,02:03,0.34404897689819336,,1,5,5
rege_ood_noisy_blender_000411,noisy,images/sample_00411.png,05:59,359,05:59:17,21557,17,11:58,718,,,True,False,False,False,359,False,False,,11:58,0.3294346332550049,,1,3,5
rege_ood_noisy_blender_000412,noisy,images/sample_00412.png,07:02,422,07:02:56,25376,56,01:03,363,,,True,False,False,False,59,False,False,,06:03,0.3286914825439453,,1,1,5
rege_ood_noisy_blender_000413,noisy,images/sample_00413.png,04:43,283,,,,03:39,219,,,True,False,False,False,64,False,False,,03:40,0.325122594833374,,1,3,5
rege_ood_noisy_blender_000414,noisy,images/sample_00414.png,07:28,448,,,,09:37,577,,,True,False,False,False,129,False,False,,09:37,0.32428622245788574,,1,4,5
rege_ood_noisy_blender_000415,noisy,images/sample_00415.png,11:24,684,11:24:19,41059,19,12:25,25,,,True,False,False,False,61,False,False,,12:25,0.3207671642303467,,1,5,5
rege_ood_noisy_blender_000416,noisy,images/sample_00416.png,02:53,173,02:53:22,10402,22,01:49,109,,,True,False,False,False,64,False,False,,01:49,0.3280768394470215,,1,2,5
rege_ood_noisy_blender_000417,noisy,images/sample_00417.png,04:57,297,04:57:23,17843,23,03:25,205,,,True,False,False,False,92,False,False,,02:49,0.2942187786102295,,1,4,5
rege_ood_noisy_blender_000418,noisy,images/sample_00418.png,05:30,330,,,,05:30,330,,,True,True,True,True,0,True,True,,05:30,0.32334136962890625,,1,2,5
rege_ood_noisy_blender_000419,noisy,images/sample_00419.png,10:13,613,10:13:47,36827,47,10:14,614,,,True,False,True,True,1,True,False,,10:14,0.3219420909881592,,1,4,5
rege_ood_noisy_blender_000420,noisy,images/sample_00420.png,11:41,701,11:41:56,42116,56,02:56,176,,,True,False,False,False,195,False,False,,02:56,0.3473794460296631,,1,2,5
rege_ood_noisy_blender_000421,noisy,images/sample_00421.png,07:11,431,,,,08:16,496,,,True,False,False,False,65,False,False,,08:16,0.32791638374328613,,1,4,5
rege_ood_noisy_blender_000422,noisy,images/sample_00422.png,07:23,443,07:23:38,26618,38,09:55,595,,,True,False,False,False,152,False,False,,09:40,0.3238563537597656,,1,2,5
rege_ood_noisy_blender_000423,noisy,images/sample_00423.png,11:22,682,,,,11:23,683,,,True,False,True,True,1,True,False,,11:23,0.3391087055206299,,1,3,5
rege_ood_noisy_blender_000424,noisy,images/sample_00424.png,12:20,20,12:20:35,1235,35,01:28,148,,,True,False,False,False,128,False,False,,12:27,0.330120325088501,,1,1,5
rege_ood_noisy_blender_000425,noisy,images/sample_00425.png,09:12,552,,,,09:12,552,,,True,True,True,True,0,True,True,,09:16,0.3113551139831543,,1,1,5
rege_ood_noisy_blender_000426,noisy,images/sample_00426.png,12:47,47,12:47:38,2858,38,12:42,42,,,True,False,False,True,5,True,False,,12:40,0.3106532096862793,,1,2,5
rege_ood_noisy_blender_000427,noisy,images/sample_00427.png,04:37,277,04:37:07,16627,7,01:24,116,,,True,False,False,False,161,False,False,,01:56,0.33182621002197266,,1,1,5
rege_ood_noisy_blender_000428,noisy,images/sample_00428.png,02:57,177,,,,12:15,15,,,True,False,False,False,162,False,False,,12:15,0.3247668743133545,,1,3,5
rege_ood_noisy_blender_000429,noisy,images/sample_00429.png,02:33,153,,,,01:24,144,,,True,False,False,False,9,True,False,,01:24,0.32590436935424805,,1,1,5
rege_ood_noisy_blender_000430,noisy,images/sample_00430.png,10:40,640,,,,11:46,706,,,True,False,False,False,66,False,False,,11:44,0.3232762813568115,,1,4,5
rege_ood_noisy_blender_000431,noisy,images/sample_00431.png,12:31,31,12:31:22,1882,22,03:25,205,,,True,False,False,False,174,False,False,,03:25,0.3321189880371094,,1,2,5
rege_ood_noisy_blender_000432,noisy,images/sample_00432.png,11:13,673,11:13:35,40415,35,10:07,607,,,True,False,False,False,66,False,False,,10:07,0.32572174072265625,,1,3,5
rege_ood_noisy_blender_000433,noisy,images/sample_00433.png,11:27,687,,,,12:37,37,,,True,False,False,False,70,False,False,,08:37,0.3275024890899658,,1,2,5
rege_ood_noisy_blender_000434,noisy,images/sample_00434.png,06:13,373,,,,06:25,385,,,True,False,False,False,12,True,False,,06:23,0.3502333164215088,,1,2,5
rege_ood_noisy_blender_000435,noisy,images/sample_00435.png,03:33,213,,,,03:25,205,,,True,False,False,False,8,True,False,,03:25,0.33305883407592773,,1,2,5
rege_ood_noisy_blender_000436,noisy,images/sample_00436.png,08:15,495,08:15:25,29725,25,06:11,371,,,True,False,False,False,124,False,False,,06:11,0.32021665573120117,,1,3,5
rege_ood_noisy_blender_000437,noisy,images/sample_00437.png,11:12,672,11:12:34,40354,34,12:12,12,,,True,False,False,False,60,False,True,,12:12,0.3401787281036377,,1,3,5
rege_ood_noisy_blender_000438,noisy,images/sample_00438.png,12:37,37,12:37:25,2245,25,12:37,37,,,True,True,True,True,0,True,True,,12:36,0.3222517967224121,,1,3,5
rege_ood_noisy_blender_000439,noisy,images/sample_00439.png,05:08,308,05:08:09,18489,9,05:08,308,,,True,True,True,True,0,True,True,,05:08,0.32785987854003906,,1,4,5
rege_ood_noisy_blender_000440,noisy,images/sample_00440.png,08:09,489,,,,09:16,556,,,True,False,False,False,67,False,False,,09:16,0.32663846015930176,,1,4,5
rege_ood_noisy_blender_000441,noisy,images/sample_00441.png,05:31,331,,,,07:40,460,,,True,False,False,False,129,False,False,,08:14,0.3219790458679199,,1,1,5
rege_ood_noisy_blender_000442,noisy,images/sample_00442.png,10:38,638,10:38:57,38337,57,09:32,572,,,True,False,False,False,66,False,False,,09:33,0.3192899227142334,,1,4,5
rege_ood_noisy_blender_000443,noisy,images/sample_00443.png,01:03,63,,,,06:02,362,,,True,False,False,False,299,False,False,,11:56,0.33179759979248047,,1,1,5
rege_ood_noisy_blender_000444,noisy,images/sample_00444.png,11:34,694,11:34:15,41655,15,12:34,34,,,True,False,False,False,60,False,True,,12:34,0.3307974338531494,,1,2,5
rege_ood_noisy_blender_000445,noisy,images/sample_00445.png,09:11,551,09:11:53,33113,53,05:23,323,,,True,False,False,False,228,False,False,,11:25,0.3326761722564697,,1,1,5
rege_ood_noisy_blender_000446,noisy,images/sample_00446.png,05:30,330,05:30:04,19804,4,05:26,326,,,True,False,False,True,4,True,False,,05:25,0.34650278091430664,,1,2,5
rege_ood_noisy_blender_000447,noisy,images/sample_00447.png,11:00,660,11:00:20,39620,20,02:47,167,,,True,False,False,False,227,False,False,,07:47,0.3164796829223633,,1,1,5
rege_ood_noisy_blender_000448,noisy,images/sample_00448.png,09:54,594,,,,09:54,594,,,True,True,True,True,0,True,True,,09:55,0.3120429515838623,,1,3,5
rege_ood_noisy_blender_000449,noisy,images/sample_00449.png,03:53,233,,,,02:48,168,,,True,False,False,False,65,False,False,,02:47,0.33115649223327637,,1,3,5
rege_ood_noisy_blender_000450,noisy,images/sample_00450.png,10:55,655,,,,12:57,57,,,True,False,False,False,122,False,False,,11:57,0.3143155574798584,,1,2,5
rege_ood_noisy_blender_000451,noisy,images/sample_00451.png,05:15,315,05:15:49,18949,49,03:25,205,,,True,False,False,False,110,False,False,,03:25,0.3115499019622803,,1,2,5
rege_ood_noisy_blender_000452,noisy,images/sample_00452.png,07:43,463,07:43:28,27808,28,03:25,205,,,True,False,False,False,258,False,False,,11:42,0.3286404609680176,,1,1,5
rege_ood_noisy_blender_000453,noisy,images/sample_00453.png,02:27,147,02:27:40,8860,40,03:27,207,,,True,False,False,False,60,False,True,,03:27,0.3314685821533203,,1,4,5
rege_ood_noisy_blender_000454,noisy,images/sample_00454.png,12:49,49,12:49:51,2991,51,02:25,145,,,True,False,False,False,96,False,False,,09:29,0.32004642486572266,,1,1,5
rege_ood_noisy_blender_000455,noisy,images/sample_00455.png,05:35,335,,,,05:34,334,,,True,False,True,True,1,True,False,,05:34,0.3243088722229004,,1,3,5
rege_ood_noisy_blender_000456,noisy,images/sample_00456.png,12:17,17,,,,02:26,146,,,True,False,False,False,129,False,False,,02:26,0.3255009651184082,,1,4,5
rege_ood_noisy_blender_000457,noisy,images/sample_00457.png,11:41,701,11:41:07,42067,7,11:40,700,,,True,False,True,True,1,True,False,,11:40,0.3006327152252197,,1,4,5
rege_ood_noisy_blender_000458,noisy,images/sample_00458.png,12:46,46,12:46:54,2814,54,01:50,110,,,True,False,False,False,64,False,False,,09:53,0.31829380989074707,,1,1,5
rege_ood_noisy_blender_000459,noisy,images/sample_00459.png,05:44,344,,,,03:25,205,,,True,False,False,False,139,False,False,,03:25,0.32315516471862793,,1,3,5
rege_ood_noisy_blender_000460,noisy,images/sample_00460.png,02:18,138,02:18:12,8292,12,02:18,138,,,True,True,True,True,0,True,True,,02:19,0.34446287155151367,,1,3,5
rege_ood_noisy_blender_000461,noisy,images/sample_00461.png,02:40,160,,,,03:04,184,,,True,False,False,False,24,False,False,,07:25,0.33667731285095215,,1,1,5
rege_ood_noisy_blender_000462,noisy,images/sample_00462.png,02:06,126,02:06:16,7576,16,03:08,188,,,True,False,False,False,62,False,False,,03:09,0.32881617546081543,,1,2,5
rege_ood_noisy_blender_000463,noisy,images/sample_00463.png,12:07,7,,,,12:06,6,,,True,False,True,True,1,True,False,,12:06,0.3407626152038574,,1,3,5
rege_ood_noisy_blender_000464,noisy,images/sample_00464.png,07:49,469,07:49:46,28186,46,10:02,602,,,True,False,False,False,133,False,False,,10:02,0.3415641784667969,,1,3,5
rege_ood_noisy_blender_000465,noisy,images/sample_00465.png,09:24,564,,,,10:25,625,,,True,False,False,False,61,False,False,,10:24,0.33147120475769043,,1,3,5
rege_ood_noisy_blender_000466,noisy,images/sample_00466.png,03:52,232,03:52:08,13928,8,03:49,229,,,True,False,False,True,3,True,False,,03:49,0.3111131191253662,,1,4,5
rege_ood_noisy_blender_000467,noisy,images/sample_00467.png,10:29,629,,,,10:33,633,,,True,False,False,True,4,True,False,,10:33,0.3090214729309082,,1,2,5
rege_ood_noisy_blender_000468,noisy,images/sample_00468.png,03:21,201,03:21:31,12091,31,02:12,132,,,True,False,False,False,69,False,False,,02:12,0.29169368743896484,,1,3,5
rege_ood_noisy_blender_000469,noisy,images/sample_00469.png,07:06,426,07:06:31,25591,31,06:02,362,,,True,False,False,False,64,False,False,,06:03,0.3232460021972656,,1,2,5
rege_ood_noisy_blender_000470,noisy,images/sample_00470.png,02:32,152,02:32:48,9168,48,02:32,152,,,True,True,True,True,0,True,True,,02:33,0.31145548820495605,,1,2,5
rege_ood_noisy_blender_000471,noisy,images/sample_00471.png,09:25,565,,,,04:47,287,,,True,False,False,False,278,False,False,,04:46,0.31566619873046875,,1,3,5
rege_ood_noisy_blender_000472,noisy,images/sample_00472.png,03:24,204,03:24:47,12287,47,04:14,254,,,True,False,False,False,50,False,False,,04:14,0.32183146476745605,,1,2,5
rege_ood_noisy_blender_000473,noisy,images/sample_00473.png,10:24,624,10:24:30,37470,30,03:25,205,,,True,False,False,False,301,False,False,,06:08,0.3216252326965332,,1,1,5
rege_ood_noisy_blender_000474,noisy,images/sample_00474.png,11:00,660,11:00:50,39650,50,02:11,131,,,True,False,False,False,191,False,False,,03:25,0.3216280937194824,,1,1,5
rege_ood_noisy_blender_000475,noisy,images/sample_00475.png,06:28,388,06:28:00,23280,0,05:23,323,,,True,False,False,False,65,False,False,,05:21,0.3243107795715332,,1,2,5
rege_ood_noisy_blender_000476,noisy,images/sample_00476.png,01:24,84,01:24:08,5048,8,02:20,140,,,True,False,False,False,56,False,False,,10:10,0.34800124168395996,,1,1,5
rege_ood_noisy_blender_000477,noisy,images/sample_00477.png,02:16,136,02:16:42,8202,42,01:09,69,,,True,False,False,False,67,False,False,,01:07,0.3275136947631836,,1,2,5
rege_ood_noisy_blender_000478,noisy,images/sample_00478.png,03:28,208,03:28:49,12529,49,04:34,274,,,True,False,False,False,66,False,False,,04:34,0.3257455825805664,,1,4,5
rege_ood_noisy_blender_000479,noisy,images/sample_00479.png,07:07,427,,,,05:03,303,,,True,False,False,False,124,False,False,,05:03,0.32468461990356445,,1,1,5
rege_ood_noisy_blender_000480,noisy,images/sample_00480.png,08:39,519,08:39:55,31195,55,08:48,528,,,True,False,False,False,9,True,False,,08:51,0.3386702537536621,,1,2,5
rege_ood_noisy_blender_000481,noisy,images/sample_00481.png,01:10,70,,,,12:03,3,,,True,False,False,False,67,False,False,,12:03,0.3244669437408447,,1,3,5
rege_ood_noisy_blender_000482,noisy,images/sample_00482.png,06:23,383,,,,07:27,447,,,True,False,False,False,64,False,False,,07:27,0.320889949798584,,1,2,5
rege_ood_noisy_blender_000483,noisy,images/sample_00483.png,08:45,525,08:45:20,31520,20,08:45,525,,,True,True,True,True,0,True,True,,06:44,0.3225977420806885,,1,2,5
rege_ood_noisy_blender_000484,noisy,images/sample_00484.png,10:06,606,10:06:50,36410,50,08:03,483,,,True,False,False,False,123,False,False,,08:03,0.32660937309265137,,1,2,5
rege_ood_noisy_blender_000485,noisy,images/sample_00485.png,02:14,134,,,,03:25,205,,,True,False,False,False,71,False,False,,03:25,0.3044555187225342,,1,2,5
rege_ood_noisy_blender_000486,noisy,images/sample_00486.png,08:21,501,,,,06:10,370,,,True,False,False,False,131,False,False,,06:10,0.30921316146850586,,1,5,5
rege_ood_noisy_blender_000487,noisy,images/sample_00487.png,04:36,276,,,,04:35,275,,,True,False,True,True,1,True,False,,04:35,0.32422971725463867,,1,4,5
rege_ood_noisy_blender_000488,noisy,images/sample_00488.png,10:54,654,,,,12:01,1,,,True,False,False,False,67,False,False,,03:25,0.3255293369293213,,1,2,5
rege_ood_noisy_blender_000489,noisy,images/sample_00489.png,11:46,706,,,,08:44,524,,,True,False,False,False,182,False,False,,08:44,0.32857322692871094,,1,2,5
rege_ood_noisy_blender_000490,noisy,images/sample_00490.png,07:21,441,,,,07:18,438,,,True,False,False,True,3,True,False,,07:20,0.32584619522094727,,1,2,5
rege_ood_noisy_blender_000491,noisy,images/sample_00491.png,04:44,284,04:44:10,17050,10,02:33,153,,,True,False,False,False,131,False,False,,02:33,0.32558536529541016,,1,3,5
rege_ood_noisy_blender_000492,noisy,images/sample_00492.png,06:25,385,,,,01:25,264,,,True,False,False,False,121,False,False,,04:24,0.3444397449493408,,1,1,5
rege_ood_noisy_blender_000493,noisy,images/sample_00493.png,12:49,49,12:49:35,2975,35,03:25,205,,,True,False,False,False,156,False,False,,03:25,0.3394935131072998,,1,2,5
rege_ood_noisy_blender_000494,noisy,images/sample_00494.png,10:26,626,10:26:08,37568,8,11:27,687,,,True,False,False,False,61,False,False,,11:27,0.3277568817138672,,1,4,5
rege_ood_noisy_blender_000495,noisy,images/sample_00495.png,05:28,328,05:28:22,19702,22,03:25,205,,,True,False,False,False,123,False,False,,04:05,0.3452277183532715,,1,2,5
rege_ood_noisy_blender_000496,noisy,images/sample_00496.png,08:43,523,08:43:09,31389,9,09:47,587,,,True,False,False,False,64,False,False,,09:47,0.33003711700439453,,1,3,5
rege_ood_noisy_blender_000497,noisy,images/sample_00497.png,10:50,650,,,,10:50,650,,,True,True,True,True,0,True,True,,10:49,0.3388326168060303,,1,3,5
rege_ood_noisy_blender_000498,noisy,images/sample_00498.png,03:34,214,,,,03:34,214,,,True,True,True,True,0,True,True,,03:34,0.32854676246643066,,1,4,5
rege_ood_noisy_blender_000499,noisy,images/sample_00499.png,12:28,28,12:28:51,1731,51,01:20,80,,,True,False,False,False,52,False,False,,01:20,0.3305470943450928,,1,3,5
